geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
18605,-22.935087115182636,-48.4551261566738,botucatu,SP
18606,-22.934309999999982,-48.47493999999995,botucatu,SP
18607,-22.915407991949923,-48.47386855176293,botucatu,SP
18608,-22.8748694454671,-48.45675882361937,botucatu,SP
18609,-22.874751858733877,-48.454105746321204,botucatu,SP
18610,-22.868760790038323,-48.44285106555082,botucatu,SP
18611,-22.882653701915853,-48.437850258670444,botucatu,SP
18615,-22.933421204046006,-48.44736610433672,botucatu,SP
18618,-22.906679262180926,-48.488490691253006,botucatu,SP
18619,-22.781099797391647,-48.39997769816495,botucatu,SP
39596,-16.868675999999947,-42.96788449999997,botumirim,MG
46570,-13.383977143616413,-42.52563993780825,botupora,BA
46570,-13.383295772622748,-42.524288903942335,botuporã,BA
88295,-27.207629953832242,-49.07649175128244,botuvera,SC
88370,-26.88723138498052,-48.65587664854801,botuvera,SC
88295,-27.196623484276174,-49.08848666984383,botuverá,SC
88371,-26.867684090064806,-48.68407254741542,botuverá,SC
98733,-28.366632290964688,-53.77109500196243,bozano,RS
88750,-28.292746125533892,-49.145702131290264,braco do norte,SC
29967,-20.32983860947779,-40.39296479752347,braco do rio,ES
89178,-27.37422178514126,-49.89359019732852,braco do trombudo,SC
98560,-27.6208063885615,-53.74332280332448,braga,RS
68600,-1.2680392336952717,-46.90645401891689,braganca,PA
12900,-22.969226632282513,-46.53990386510264,braganca paulista,SP
12902,-22.96826034999131,-46.55469847293555,braganca paulista,SP
12903,-22.97587690045299,-46.53121892493815,braganca paulista,SP
12904,-22.947188395781637,-46.54377295475792,braganca paulista,SP
12906,-23.03308124427309,-46.52682932607695,braganca paulista,SP
12908,-22.942895165416363,-46.54151217291819,braganca paulista,SP
12910,-22.98225895018948,-46.52368693566617,braganca paulista,SP
12912,-22.959833972243082,-46.53096177407812,braganca paulista,SP
12913,-22.963103801814707,-46.52228035001278,braganca paulista,SP
12914,-22.988743970999963,-46.511409999999955,braganca paulista,SP
12916,-23.02615687346809,-46.530650875542385,braganca paulista,SP
12917,-22.983151263529795,-46.54661763718974,braganca paulista,SP
12918,-22.994839464194445,-46.69107767830686,braganca paulista,SP
12919,-22.976976069392308,-46.55147193020365,braganca paulista,SP
12922,-22.928026499999994,-46.56548024999999,braganca paulista,SP
12924,-23.017788365999934,-46.52244499999995,braganca paulista,SP
12926,-22.938457500000002,-46.53590625000001,braganca paulista,SP
12927,-22.91472117431086,-46.53550494884182,braganca paulista,SP
12929,-22.977447878510674,-46.677214147045206,braganca paulista,SP
85430,-24.836192999999998,-53.11772325,braganey,PR
85937,-24.613631133126116,-53.6134366021758,bragantina,PR
68600,-1.0684959703034085,-46.76335187189527,bragança,PA
12900,-22.962098069681552,-46.54090253163821,bragança paulista,SP
12902,-22.96238439870478,-46.545513069477664,bragança paulista,SP
12903,-22.949518879502584,-46.56397529479793,bragança paulista,SP
12904,-22.945651061890494,-46.550510518177624,bragança paulista,SP
12906,-22.941957782128206,-46.545145852761266,bragança paulista,SP
12908,-22.942895165416363,-46.54151217291819,bragança paulista,SP
12910,-22.947215142544824,-46.528629172646966,bragança paulista,SP
12912,-22.956150782128212,-46.53675764807544,bragança paulista,SP
12913,-22.963103801814707,-46.52228035001278,bragança paulista,SP
12914,-22.971647510075705,-46.533618411706854,bragança paulista,SP
12916,-23.02615687346809,-46.530650875542385,bragança paulista,SP
12917,-22.98300744654288,-46.54569639968952,bragança paulista,SP
12918,-22.96910382504681,-46.575468228453325,bragança paulista,SP
12919,-22.9756433366611,-46.548760316954265,bragança paulista,SP
12922,-22.927950000000003,-46.56485475000001,bragança paulista,SP
12924,-22.863270178559134,-46.529188613732636,bragança paulista,SP
12926,-22.931109000000006,-46.533620249999984,bragança paulista,SP
12927,-22.911941965029712,-46.53215004094288,bragança paulista,SP
12929,-22.9386254454671,-46.515753754371275,bragança paulista,SP
57830,-9.24809073690449,-36.01247216665684,branquinha,AL
36542,-20.9188319482909,-43.24483490799855,bras pires,MG
68148,-3.3107849999999934,-52.53668999999999,brasil novo,PA
79670,-21.469001196418432,-52.32434897479035,brasilandia,MS
38779,-17.025320069731553,-46.01593784436255,brasilandia de minas,MG
87595,-24.203322573419936,-53.53140982690483,brasilandia do sul,PR
77735,-8.390726857955158,-48.48759323246032,brasilandia do tocantins,TO
69932,-11.017603678466706,-68.7503957990417,brasileia,AC
64265,-4.130638188553197,-41.778505119424246,brasileira,PI
70002,-15.790438613105168,-47.880655057851115,brasilia,DF
70037,-15.845993999999996,-47.92076549999998,brasilia,DF
70040,-15.797781541531345,-47.874681579942504,brasilia,DF
70041,-15.790438613105168,-47.880655057851115,brasilia,DF
70043,-15.798928499999992,-47.87092349999999,brasilia,DF
70044,-15.797781541531345,-47.874681579942504,brasilia,DF
70047,-15.797781541531345,-47.874681579942504,brasilia,DF
70048,-15.797781541531345,-47.874681579942504,brasilia,DF
70054,-15.798200402581196,-47.87337064254048,brasilia,DF
70055,-15.797781541531345,-47.874681579942504,brasilia,DF
70056,-15.799445999999998,-47.86928549999998,brasilia,DF
70057,-15.790438613105168,-47.880655057851115,brasilia,DF
70059,-15.799445999999998,-47.86928549999998,brasilia,DF
70064,-15.797781541531345,-47.874681579942504,brasilia,DF
70065,-15.797781541531345,-47.874681579942504,brasilia,DF
70067,-15.799189500000004,-47.87010224999999,brasilia,DF
70068,-15.798428999999993,-47.872575000000005,brasilia,DF
70070,-15.781025700999976,-47.89777499999997,brasilia,DF
70072,-15.800555401581361,-47.88183040357192,brasilia,DF
70074,-15.801637600323229,-47.88247560268915,brasilia,DF
70077,-15.79076666296478,-47.8844391881036,brasilia,DF
70078,-15.801637600323229,-47.88247560268915,brasilia,DF
70150,-15.800689999999975,-47.86194999999998,brasilia,DF
70160,-15.800387177373823,-47.860527007411825,brasilia,DF
70175,-15.800387177373823,-47.860527007411825,brasilia,DF
70200,-15.838000814068732,-47.91749223192313,brasilia,DF
70210,-15.848599106565448,-47.92118752578113,brasilia,DF
70232,-15.806889837726361,-47.886649534243546,brasilia,DF
70233,-15.809473177550954,-47.88871284115656,brasilia,DF
70234,-15.8114925,-47.891465999999994,brasilia,DF
70235,-15.814190514022696,-47.89358343643606,brasilia,DF
70236,-15.809041468280686,-47.8855612596519,brasilia,DF
70237,-15.811704000000002,-47.886425999999986,brasilia,DF
70238,-15.81416664243723,-47.88861555284973,brasilia,DF
70239,-15.816942000000001,-47.89189799999999,brasilia,DF
70252,-15.816973499999996,-47.89568025,brasilia,DF
70253,-15.818199282958917,-47.899041298450804,brasilia,DF
70254,-15.820762857161284,-47.90108655955913,brasilia,DF
70255,-15.818967,-47.89372274999998,brasilia,DF
70256,-15.821228492930866,-47.897487534826055,brasilia,DF
70257,-15.823196999999993,-47.899421999999994,brasilia,DF
70258,-15.825631500000004,-47.90248425,brasilia,DF
70272,-15.822586229248806,-47.904023348264964,brasilia,DF
70273,-15.8248395,-47.906676000000004,brasilia,DF
70274,-15.827701499999993,-47.90998349999999,brasilia,DF
70275,-15.828752912026028,-47.91209512155926,brasilia,DF
70276,-15.827755031480162,-47.905878410415184,brasilia,DF
70277,-15.829600500000002,-47.90875050000001,brasilia,DF
70278,-15.831166500000004,-47.910267000000005,brasilia,DF
70292,-15.830600626967039,-47.91614440153265,brasilia,DF
70293,-15.832182132119524,-47.91685405744708,brasilia,DF
70294,-15.834160435133175,-47.92029526134869,brasilia,DF
70295,-15.836143499999999,-47.922374250000004,brasilia,DF
70296,-15.833299500000004,-47.913101999999995,brasilia,DF
70297,-15.834911229807963,-47.91605875078104,brasilia,DF
70298,-15.836858229730387,-47.91911199294461,brasilia,DF
70299,-15.83902352567945,-47.921083585896504,brasilia,DF
70330,-15.805275024853781,-47.88958436769008,brasilia,DF
70331,-15.805593000000005,-47.89737450000001,brasilia,DF
70335,-15.800597136315746,-47.88945379385659,brasilia,DF
70336,-15.80506865982279,-47.89419327354334,brasilia,DF
70337,-15.807093140110318,-47.89611441269883,brasilia,DF
70338,-15.802579057735542,-47.891709896329886,brasilia,DF
70340,-15.798415578731216,-47.89309830223904,brasilia,DF
70342,-15.806871615104775,-47.8915655809323,brasilia,DF
70343,-15.80930099999999,-47.89378125,brasilia,DF
70344,-15.81155832561508,-47.8963626555716,brasilia,DF
70345,-15.813728999999991,-47.89846125,brasilia,DF
70346,-15.815192448785314,-47.90158040689015,brasilia,DF
70347,-15.817703053567714,-47.90365481249492,brasilia,DF
70350,-15.80985995957187,-47.90198859712535,brasilia,DF
70351,-15.813296999999999,-47.906367750000015,brasilia,DF
70352,-15.80922523273035,-47.89863420333052,brasilia,DF
70353,-15.812275500000005,-47.901132,brasilia,DF
70354,-15.813197999999996,-47.90248874999999,brasilia,DF
70355,-15.815249999999992,-47.905368749999994,brasilia,DF
70360,-15.817494466669286,-47.91228841513671,brasilia,DF
70361,-15.821382234400687,-47.91766588195976,brasilia,DF
70362,-15.817099693317514,-47.90779533735358,brasilia,DF
70363,-15.820213500000003,-47.911455000000004,brasilia,DF
70364,-15.820933499999999,-47.91317625000001,brasilia,DF
70365,-15.822970396958159,-47.91783220579298,brasilia,DF
70372,-15.819344999999997,-47.90567700000001,brasilia,DF
70373,-15.8216895,-47.90917574999999,brasilia,DF
70374,-15.823640492930872,-47.91186503482605,brasilia,DF
70375,-15.825473999999993,-47.91443400000001,brasilia,DF
70376,-15.827431499999996,-47.91717224999999,brasilia,DF
70377,-15.828839999999994,-47.92018049999999,brasilia,DF
70380,-15.825241917085348,-47.923025175978346,brasilia,DF
70381,-15.829154897723177,-47.928384316576825,brasilia,DF
70382,-15.825123000000001,-47.91933899999999,brasilia,DF
70383,-15.827230590368561,-47.921810612932276,brasilia,DF
70384,-15.828502500000003,-47.923764750000004,brasilia,DF
70385,-15.831432,-47.92270275000001,brasilia,DF
70386,-15.833267999999997,-47.925252,brasilia,DF
70387,-15.830727222167848,-47.92651333764657,brasilia,DF
70390,-15.826790484852122,-47.928896878036696,brasilia,DF
70391,-15.796373425489346,-47.84895542548933,brasilia,DF
70393,-11.003213513105425,-68.74472282388545,brasilia,DF
70402,-15.802477586805972,-47.87471121064673,brasilia,DF
70415,-15.823970999999998,-47.88720623106173,brasilia,DF
70422,-15.824901524310992,-47.892585626160404,brasilia,DF
70602,-15.748033023861783,-47.92424951664843,brasilia,DF
70610,-15.829481999999945,-47.94046999999995,brasilia,DF
70630,-15.774279399979632,-47.92781022362949,brasilia,DF
70631,-15.769281260999946,-47.959344999999985,brasilia,DF
70632,-15.768460089099149,-47.93748456797868,brasilia,DF
70634,-15.747226502245312,-47.92512273645806,brasilia,DF
70636,-15.792145621020527,-47.84915406740382,brasilia,DF
70640,-15.788338785565822,-47.93803672187794,brasilia,DF
70645,-15.78410010831199,-47.93342033773479,brasilia,DF
70648,-15.791434228551008,-47.94138812926141,brasilia,DF
70650,-15.799526999999998,-47.94364800000001,brasilia,DF
70655,-15.802477586805972,-47.87471121064673,brasilia,DF
70658,-15.799941,-47.935619999999986,brasilia,DF
70660,-15.809688890554492,-47.94186958090305,brasilia,DF
70666,-15.748866,-47.893931999999985,brasilia,DF
70670,-15.806016000000003,-47.93134499999999,brasilia,DF
70673,-15.807064500000005,-47.935228499999994,brasilia,DF
70675,-15.795139499999996,-47.9318805,brasilia,DF
70680,-15.784109999999941,-47.91691999999995,brasilia,DF
70687,-15.815976328611026,-47.907328086588976,brasilia,DF
70710,-15.787662821253436,-47.883517012926156,brasilia,DF
70711,-15.790438613105168,-47.880655057851115,brasilia,DF
70712,-15.787509180968266,-47.88313320757135,brasilia,DF
70719,-15.784005551214673,-47.889102050291974,brasilia,DF
70720,-15.781112999999994,-47.88829350000001,brasilia,DF
70722,-15.783556499999992,-47.88274274999999,brasilia,DF
70723,-15.78174822099993,-47.88547576999997,brasilia,DF
70730,-15.78026836713545,-47.88826727161698,brasilia,DF
70732,-15.779757456575595,-47.883090546627045,brasilia,DF
70733,-15.777365467684104,-47.883558798084124,brasilia,DF
70734,-15.77320154917689,-47.88412899243433,brasilia,DF
70735,-15.779872956254529,-47.886590513401046,brasilia,DF
70736,-15.776751363498626,-47.88627714802241,brasilia,DF
70737,-15.773773499999999,-47.88600074999998,brasilia,DF
70740,-15.771680999999996,-47.89034774999999,brasilia,DF
70741,-15.764314499999998,-47.89314900000001,brasilia,DF
70742,-15.771186000000004,-47.88441675,brasilia,DF
70743,-15.767149567314835,-47.884432714957605,brasilia,DF
70744,-15.765291000000005,-47.88641924999999,brasilia,DF
70745,-15.77082068803739,-47.88779319372155,brasilia,DF
70746,-15.768818999999997,-47.88786599999999,brasilia,DF
70747,-15.765016499999994,-47.888459999999995,brasilia,DF
70750,-15.762080589214717,-47.89403197391651,brasilia,DF
70752,-15.761227499999993,-47.88693225,brasilia,DF
70753,-15.758702999999993,-47.88718875,brasilia,DF
70754,-15.755108517770719,-47.88920538870342,brasilia,DF
70755,-15.762564000000003,-47.888689499999984,brasilia,DF
70756,-15.75932308909636,-47.89028608130804,brasilia,DF
70757,-15.756200999999997,-47.89017,brasilia,DF
70760,-15.753834000000001,-47.89482974999999,brasilia,DF
70761,-15.745473000000004,-47.898463500000005,brasilia,DF
70762,-15.752527301431021,-47.88921363252355,brasilia,DF
70763,-15.748891790270118,-47.891236886918406,brasilia,DF
70764,-15.746278499999997,-47.891146499999984,brasilia,DF
70765,-15.752681999999993,-47.892854249999985,brasilia,DF
70766,-15.750368275895802,-47.893362716342565,brasilia,DF
70767,-15.746386500000003,-47.89535175000001,brasilia,DF
70770,-15.744208500000003,-47.899615499999996,brasilia,DF
70772,-15.74233199999999,-47.893527000000006,brasilia,DF
70773,-15.740288999999995,-47.893896,brasilia,DF
70774,-15.744147494604308,-47.89534338689482,brasilia,DF
70775,-15.74020153511451,-47.89737813962133,brasilia,DF
70785,-15.736693499999996,-47.89046024999999,brasilia,DF
70790,-15.772500114086107,-47.893835729528554,brasilia,DF
70800,-15.792433412769057,-47.861805995017285,brasilia,DF
70801,-15.79420074953951,-47.84796455697151,brasilia,DF
70802,-15.79533118091222,-47.850902968187036,brasilia,DF
70803,-15.794110090195677,-47.84786624923538,brasilia,DF
70804,-15.796686900964163,-47.85078336898603,brasilia,DF
70832,-15.782328,-47.87833500000001,brasilia,DF
70833,-15.779457,-47.87948249999999,brasilia,DF
70834,-15.783028407438394,-47.87440201595593,brasilia,DF
70835,-15.780069000000003,-47.87663399999998,brasilia,DF
70842,-15.776189999999993,-47.8795095,brasilia,DF
70843,-15.772954499999992,-47.87974799999999,brasilia,DF
70844,-15.769562032783728,-47.880322379270034,brasilia,DF
70845,-15.775812000000002,-47.875396499999994,brasilia,DF
70846,-15.772135435119955,-47.876385898905944,brasilia,DF
70847,-15.769408500000004,-47.877761250000006,brasilia,DF
70853,-15.76294104607878,-47.88117295475792,brasilia,DF
70854,-15.760105066579689,-47.883295220225115,brasilia,DF
70855,-15.765515999999998,-47.877502500000006,brasilia,DF
70856,-15.762604500000004,-47.879631,brasilia,DF
70857,-15.759918000000004,-47.879903249999984,brasilia,DF
70862,-15.757006499999997,-47.884279500000005,brasilia,DF
70863,-15.7534965,-47.88552825,brasilia,DF
70864,-15.75143935971483,-47.88560471634257,brasilia,DF
70865,-15.756587999999997,-47.88155700000001,brasilia,DF
70866,-15.7527045,-47.881559249999995,brasilia,DF
70867,-15.749752499999994,-47.88242100000001,brasilia,DF
70872,-15.747580131859161,-47.88742643311506,brasilia,DF
70873,-15.744356999999994,-47.88856349999999,brasilia,DF
70874,-15.741301499999999,-47.88865349999999,brasilia,DF
70875,-15.738881352501465,-47.889231883980656,brasilia,DF
70876,-15.747798917387597,-47.88476687608139,brasilia,DF
70878,-15.740774999999996,-47.88664875,brasilia,DF
70879,-15.737908499999998,-47.88763199999998,brasilia,DF
70908,-15.76528459695353,-47.856663,brasilia,DF
70910,-11.014055849562281,-68.7466525794982,brasilia,DF
71009,-15.787326571209983,-47.88582780336425,brasilia,DF
71010,-15.820250253109814,-47.98907159526881,brasilia,DF
71015,-15.826139999999995,-47.98564424999999,brasilia,DF
71020,-15.822819776830373,-47.97890950789235,brasilia,DF
71050,-15.839890025205174,-47.973553582889245,brasilia,DF
71060,-15.839671499999994,-47.977958249999986,brasilia,DF
71065,-15.845755242248098,-47.976736448126104,brasilia,DF
71070,-15.853267069096615,-47.964444643503725,brasilia,DF
71100,-15.810713999999994,-47.98789875000001,brasilia,DF
71200,-15.805754999999998,-47.96828099999999,brasilia,DF
71205,-15.795585524197527,-47.949004441543195,brasilia,DF
71215,-15.823302881566754,-47.95779856367162,brasilia,DF
71218,-15.81712781373276,-47.96469535055899,brasilia,DF
71225,-15.845993999999996,-47.92076549999998,brasilia,DF
71250,-15.780847287365633,-47.998357639140096,brasilia,DF
71503,-15.716803050623977,-47.88530312064304,brasilia,DF
71505,-15.734463998188245,-47.86248717609731,brasilia,DF
71510,-15.731636174766418,-47.87637187003414,brasilia,DF
71515,-15.751883699834561,-47.84034864597613,brasilia,DF
71520,-15.745327585348242,-47.8600332120434,brasilia,DF
71525,-15.752698617260103,-47.846157673610676,brasilia,DF
71530,-15.764563235677283,-47.83488020626562,brasilia,DF
71535,-15.765120405992523,-47.83014125597152,brasilia,DF
71540,-15.707155214290086,-47.879456857140866,brasilia,DF
71570,-15.792519785214397,-47.84672601512284,brasilia,DF
